mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__max_iter,param_model__penalty,param_model__random_state,param_model__solver,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23228282928466798,0.018013122039565163,0.006071233749389648,0.0010956877754248098,1.0,2500,l2,42,liblinear,60,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5397489539748954,0.467005076142132,0.45188284518828453,0.48739495798319327,0.4309623430962343,0.47539883527694793,0.03710230061873056,22
0.3443020820617676,0.01058555774359055,0.006035232543945312,0.0007700949866647755,1.0,2500,l2,42,liblinear,80,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.502092050209205,0.49238578680203043,0.4435146443514644,0.5126050420168067,0.4351464435146444,0.4771487933788302,0.03164468667018593,15
0.5981635093688965,0.08352998203719549,0.006962394714355469,0.0012003392204845591,1.0,2500,l2,42,liblinear,100,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.4686192468619247,0.4720812182741117,0.4435146443514644,0.4579831932773109,0.4435146443514644,0.45714258942325525,0.012058396962342515,95
0.5410878658294678,0.042326311788781795,0.0076065540313720705,0.002111916755219073,1.0,2500,l2,42,liblinear,all,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.46443514644351463,0.48223350253807107,0.4476987447698745,0.4789915966386555,0.41841004184100417,0.458353806446224,0.023418691832775243,93
1.6057179927825929,0.21899078320581242,0.005578184127807617,0.000761764957481421,1.0,2500,l2,42,saga,40,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.5104602510460251,0.41624365482233505,0.41841004184100417,0.48739495798319327,0.4811715481171548,0.46273609076194244,0.038345446947171846,66
3.433667707443237,0.4846921366082353,0.005652904510498047,0.0006156475369761344,1.0,2500,l2,42,saga,60,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.5355648535564853,0.4517766497461929,0.4435146443514644,0.49159663865546216,0.4393305439330544,0.47235666604853177,0.03663761876137997,37
5.533715724945068,0.6866341628718107,0.005866336822509766,0.0012381405158475786,1.0,2500,l2,42,saga,80,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.5146443514644351,0.4619289340101523,0.4602510460251046,0.48739495798319327,0.4560669456066946,0.47605724701791596,0.022210653697181997,19
6.800770330429077,1.1682319780791033,0.005461502075195313,0.0004598115126599812,1.0,2500,l2,42,saga,100,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.4560669456066946,0.4263959390862944,0.41841004184100417,0.44537815126050423,0.45188284518828453,0.43962678459655635,0.014688591354124108,135
7.9375334739685055,1.493800369974437,0.005452394485473633,0.0009288137185966133,1.0,2500,l2,42,saga,all,"{'model__C': 1, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.47280334728033474,0.41624365482233505,0.4225941422594142,0.4831932773109244,0.4393305439330544,0.4468329931212125,0.026743394750821794,119
0.7736659526824952,0.1660616085219798,0.0056782722473144535,0.0007410911868265978,10.0,1000,l1,42,liblinear,40,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.502092050209205,0.43147208121827413,0.41422594142259417,0.4831932773109244,0.4686192468619247,0.45992051940458445,0.032536242015763786,87
1.1715051174163817,0.18987066046678808,0.005164241790771485,0.00025370186314598687,10.0,1000,l1,42,liblinear,60,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5313807531380753,0.467005076142132,0.4560669456066946,0.48739495798319327,0.4309623430962343,0.4745620151932659,0.03374362083740812,29
2.272542190551758,0.36656001456599396,0.006993436813354492,0.002213079636682966,10.0,1000,l1,42,liblinear,80,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.4560669456066946,0.48223350253807107,0.46443514644351463,0.4789915966386555,0.4309623430962343,0.462537906864634,0.01844521336837799,72
5.256480741500854,0.9037905592610364,0.007255172729492188,0.0013153313257239156,10.0,1000,l1,42,liblinear,100,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.4686192468619247,0.4720812182741117,0.4435146443514644,0.4327731092436975,0.4225941422594142,0.4479164721981225,0.019506192633023355,115
6.862830066680909,1.0328235865821978,0.012659406661987305,0.01402017578712046,10.0,1000,l1,42,liblinear,all,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.4476987447698745,0.45685279187817257,0.45188284518828453,0.42436974789915966,0.4100418410041841,0.43816919414793504,0.01794171728516553,137
8.156874895095825,0.44604754933206997,0.0055445671081542965,0.0009193104648509596,10.0,1000,l1,42,saga,40,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.48535564853556484,0.41624365482233505,0.42677824267782427,0.4495798319327731,0.4811715481171548,0.45182578521713046,0.02787090680686019,105
11.933036756515502,0.305806276648726,0.005110979080200195,0.0007958049177344877,10.0,1000,l1,42,saga,60,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.5062761506276151,0.4365482233502538,0.4393305439330544,0.4831932773109244,0.4560669456066946,0.46428302816570843,0.02675955805682739,60
16.50938229560852,0.3941544987752273,0.005061531066894531,0.0004891598748018199,10.0,1000,l1,42,saga,80,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.4769874476987448,0.4517766497461929,0.4393305439330544,0.4579831932773109,0.4225941422594142,0.44973439538294346,0.018219636630376217,113
21.36274037361145,0.3165728720532715,0.007823038101196288,0.006089565016225954,10.0,1000,l1,42,saga,100,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.4100418410041841,0.4365482233502538,0.40585774058577406,0.42016806722689076,0.4393305439330544,0.42238928322003144,0.013551139670064485,152
25.10701913833618,0.6816084915413989,0.006073427200317383,0.0012612144742682834,10.0,1000,l1,42,saga,all,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.4309623430962343,0.4416243654822335,0.41841004184100417,0.4495798319327731,0.4225941422594142,0.4326341449223318,0.011609496606286494,140
0.20353455543518068,0.014600059839124059,0.0062286376953125,0.0008297956807685367,10.0,1000,l2,42,liblinear,40,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.5104602510460251,0.4365482233502538,0.4100418410041841,0.4831932773109244,0.46443514644351463,0.46093574783098046,0.0350578405789336,82
0.3334083557128906,0.01781781023774376,0.005676651000976562,0.0006455717870370902,10.0,1000,l2,42,liblinear,60,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5271966527196653,0.45685279187817257,0.45188284518828453,0.4957983193277311,0.42677824267782427,0.47170177035833555,0.03547317560240243,39
0.5379214286804199,0.025144058608912917,0.0058056354522705075,0.0007190625072669632,10.0,1000,l2,42,liblinear,80,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.46443514644351463,0.48223350253807107,0.45188284518828453,0.4789915966386555,0.4309623430962343,0.461701086780952,0.01881108790839988,75
0.8394314765930175,0.04359168010975586,0.0065136909484863285,0.0015728815844660304,10.0,1000,l2,42,liblinear,100,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.4602510460251046,0.467005076142132,0.4393305439330544,0.4369747899159664,0.42677824267782427,0.4460679397388163,0.015097645335272223,122
0.9476626873016357,0.03470751765566259,0.005766487121582032,0.000547495438077227,10.0,1000,l2,42,liblinear,all,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.4476987447698745,0.47715736040609136,0.4602510460251046,0.4369747899159664,0.42677824267782427,0.44977203675897226,0.017643969049713642,111
3.7529834747314452,0.17600745846041588,0.005079746246337891,0.0003294307078417068,10.0,1000,l2,42,saga,40,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.48535564853556484,0.41624365482233505,0.42677824267782427,0.453781512605042,0.4811715481171548,0.45266612135158424,0.027853857795822095,103
5.605566501617432,0.11073263443609536,0.005093622207641602,0.0004778783017649438,10.0,1000,l2,42,saga,60,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.5104602510460251,0.4517766497461929,0.4393305439330544,0.4831932773109244,0.4560669456066946,0.46816553352857826,0.025538614603687965,49
7.038927888870239,0.13104125023188673,0.006440210342407227,0.0014853188112357956,10.0,1000,l2,42,saga,80,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.4686192468619247,0.4467005076142132,0.4393305439330544,0.4579831932773109,0.42677824267782427,0.44788234687286554,0.01450489166227898,117
8.593500661849976,0.1503021032678107,0.005442094802856445,0.0005755639289507855,10.0,1000,l2,42,saga,100,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.41422594142259417,0.4365482233502538,0.4100418410041841,0.41596638655462187,0.4351464435146444,0.42238576716925974,0.01116757576854179,153
9.589078283309936,0.18848964264688584,0.006013202667236328,0.0006689881461208217,10.0,1000,l2,42,saga,all,"{'model__C': 10, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.4309623430962343,0.4416243654822335,0.40585774058577406,0.46218487394957986,0.4225941422594142,0.43264469307464715,0.018839540861984385,139
0.7556366443634033,0.15333174074302555,0.005512857437133789,0.0005876552938667986,10.0,2500,l1,42,liblinear,40,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.502092050209205,0.43147208121827413,0.41422594142259417,0.4831932773109244,0.4686192468619247,0.45992051940458445,0.032536242015763786,87
1.2223007678985596,0.2110286824681005,0.005748844146728516,0.0005861132258607888,10.0,2500,l1,42,liblinear,60,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5313807531380753,0.467005076142132,0.4560669456066946,0.48739495798319327,0.4309623430962343,0.4745620151932659,0.03374362083740812,29
2.5715922355651855,0.5376632469747546,0.0068248271942138675,0.0007673967750147404,10.0,2500,l1,42,liblinear,80,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.4560669456066946,0.48223350253807107,0.46443514644351463,0.4789915966386555,0.4309623430962343,0.462537906864634,0.01844521336837799,72
5.480059385299683,0.7667530127317762,0.0068454742431640625,0.000440482773842237,10.0,2500,l1,42,liblinear,100,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.4686192468619247,0.4720812182741117,0.4435146443514644,0.4327731092436975,0.4225941422594142,0.4479164721981225,0.019506192633023355,115
7.147229433059692,1.0669184227233515,0.006256580352783203,0.0007177805683544468,10.0,2500,l1,42,liblinear,all,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.4476987447698745,0.45685279187817257,0.45188284518828453,0.42436974789915966,0.4100418410041841,0.43816919414793504,0.01794171728516553,137
16.519646072387694,4.296192375804855,0.005745840072631836,0.001107042109647353,10.0,2500,l1,42,saga,40,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.4811715481171548,0.41624365482233505,0.42677824267782427,0.44537815126050423,0.4811715481171548,0.45014862899899466,0.02699378709924914,109
33.605415964126585,3.079430863707978,0.02882976531982422,0.04254376616797036,10.0,2500,l1,42,saga,60,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.502092050209205,0.4467005076142132,0.4393305439330544,0.47058823529411764,0.45188284518828453,0.46211883644777496,0.022500645288773775,74
44.369580793380734,3.8039173332342138,0.006054306030273437,0.0011507993903442687,10.0,2500,l1,42,saga,80,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.46443514644351463,0.4416243654822335,0.4351464435146444,0.453781512605042,0.41841004184100417,0.44267950197728767,0.015769779226426053,131
52.33396716117859,0.8515919362119105,0.006098365783691407,0.0008888354449146262,10.0,2500,l1,42,saga,100,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.4100418410041841,0.43147208121827413,0.4225941422594142,0.42016806722689076,0.4351464435146444,0.42388451504468155,0.008848715886500002,149
59.56707262992859,1.1395843279914195,0.007779550552368164,0.0008735209744065785,10.0,2500,l1,42,saga,all,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.42677824267782427,0.4416243654822335,0.41422594142259417,0.4369747899159664,0.42677824267782427,0.4292763164352885,0.00949458100409551,147
0.22174425125122071,0.02374281625750942,0.006000709533691406,0.00029668436290260545,10.0,2500,l2,42,liblinear,40,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.5104602510460251,0.4365482233502538,0.4100418410041841,0.4831932773109244,0.46443514644351463,0.46093574783098046,0.0350578405789336,82
0.33127408027648925,0.008090437912609749,0.006123828887939453,0.0014400016101343148,10.0,2500,l2,42,liblinear,60,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5271966527196653,0.45685279187817257,0.45188284518828453,0.4957983193277311,0.42677824267782427,0.47170177035833555,0.03547317560240243,39
0.5223121643066406,0.029445342272610402,0.005954170227050781,0.001645166979852044,10.0,2500,l2,42,liblinear,80,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.46443514644351463,0.48223350253807107,0.45188284518828453,0.4789915966386555,0.4309623430962343,0.461701086780952,0.01881108790839988,75
0.7220252513885498,0.01852593217199576,0.00599517822265625,0.0008597133636289265,10.0,2500,l2,42,liblinear,100,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.4602510460251046,0.467005076142132,0.4393305439330544,0.4369747899159664,0.42677824267782427,0.4460679397388163,0.015097645335272223,122
0.8250827312469482,0.028174749470424816,0.0058249950408935545,0.00119745843169529,10.0,2500,l2,42,liblinear,all,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.4476987447698745,0.47715736040609136,0.4602510460251046,0.4369747899159664,0.42677824267782427,0.44977203675897226,0.017643969049713642,111
5.637658262252808,1.7205516410581383,0.0055310726165771484,0.0005853607779471808,10.0,2500,l2,42,saga,40,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.48535564853556484,0.41624365482233505,0.42677824267782427,0.4411764705882353,0.4811715481171548,0.4501451129482229,0.02820701164858035,110
10.424891376495362,1.421212863445594,0.005271291732788086,0.0005694501184474586,10.0,2500,l2,42,saga,60,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.502092050209205,0.4467005076142132,0.4393305439330544,0.47478991596638653,0.4560669456066946,0.4637959926659107,0.022530008132233173,65
14.65189619064331,1.3362081263719603,0.005013227462768555,0.00019562188479095398,10.0,2500,l2,42,saga,80,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.4686192468619247,0.4467005076142132,0.4476987447698745,0.4411764705882353,0.41841004184100417,0.4445210023350503,0.016053297667757267,127
20.242338180541992,1.2121002795476188,0.0057011604309082035,0.00044737724160904684,10.0,2500,l2,42,saga,100,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.40585774058577406,0.4365482233502538,0.41422594142259417,0.41596638655462187,0.4309623430962343,0.42071212700189564,0.011323376961813182,156
20.44055986404419,1.6705064559884062,0.006117582321166992,0.0010785001712459506,10.0,2500,l2,42,saga,all,"{'model__C': 10, 'model__max_iter': 2500, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.4351464435146444,0.4416243654822335,0.4100418410041841,0.4327731092436975,0.4309623430962343,0.43010962046819873,0.010662982885603287,146
0.8648837089538575,0.19598962836201425,0.005533790588378907,0.0006146716657972964,100.0,1000,l1,42,liblinear,40,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.5062761506276151,0.43147208121827413,0.41422594142259417,0.4789915966386555,0.47280334728033474,0.4607538234374947,0.03338369033275355,84
1.5796787738800049,0.501144620947679,0.006107473373413086,0.0011475714227058955,100.0,1000,l1,42,liblinear,60,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5355648535564853,0.467005076142132,0.45188284518828453,0.47058823529411764,0.4435146443514644,0.4737111309064968,0.03246200397644711,35
12.65279941558838,11.84689066769707,0.006042766571044922,0.0007400736270801296,100.0,1000,l1,42,liblinear,80,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.4435146443514644,0.47715736040609136,0.4560669456066946,0.4789915966386555,0.42677824267782427,0.456501757936146,0.01992379631795233,97
40.16943731307983,27.228007422743858,0.006528472900390625,0.0005340165224613212,100.0,1000,l1,42,liblinear,100,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.42677824267782427,0.4467005076142132,0.4435146443514644,0.41596638655462187,0.42677824267782427,0.4319476047751897,0.011491636015272495,141
23.989614629745482,9.423206987888962,0.00624537467956543,0.0013634083299085217,100.0,1000,l1,42,liblinear,all,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.42677824267782427,0.4416243654822335,0.41841004184100417,0.3907563025210084,0.37656903765690375,0.4108275980357948,0.02381958549841494,159
8.037266159057618,0.2756024559287331,0.006812095642089844,0.0016558474509766078,100.0,1000,l1,42,saga,40,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.48535564853556484,0.4213197969543147,0.42677824267782427,0.4411764705882353,0.4769874476987448,0.4503235212909368,0.026143754962462688,107
12.341298007965088,0.1643182968088465,0.004958677291870117,0.0005543674102706112,100.0,1000,l1,42,saga,60,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.5062761506276151,0.4467005076142132,0.4393305439330544,0.4789915966386555,0.4476987447698745,0.4637995087166826,0.025240464811148253,63
16.42019305229187,0.4389876763687894,0.005199623107910156,0.0006922650425530931,100.0,1000,l1,42,saga,80,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.4560669456066946,0.4416243654822335,0.4393305439330544,0.453781512605042,0.41841004184100417,0.4418426818936057,0.013418736721159225,133
21.53482131958008,0.4814388308671667,0.004648971557617188,0.0006515221790707332,100.0,1000,l1,42,saga,100,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.4100418410041841,0.43147208121827413,0.41422594142259417,0.4117647058823529,0.4393305439330544,0.421367022692092,0.011800504847406886,154
24.606216859817504,0.5656633112898531,0.006398916244506836,0.0022907654556729626,100.0,1000,l1,42,saga,all,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.4309623430962343,0.4416243654822335,0.40585774058577406,0.44537815126050423,0.4309623430962343,0.4309569887041961,0.013796631257297671,143
0.21979475021362305,0.011732256387257315,0.005513238906860352,0.001203821869457962,100.0,1000,l2,42,liblinear,40,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.5062761506276151,0.4365482233502538,0.41422594142259417,0.48739495798319327,0.4686192468619247,0.4626129040491162,0.03339871609839327,70
0.39043560028076174,0.016949924449418292,0.005743885040283203,0.0012737087910739246,100.0,1000,l2,42,liblinear,60,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5355648535564853,0.467005076142132,0.4602510460251046,0.4831932773109244,0.4393305439330544,0.4770689593935401,0.03245793850973929,17
0.6409334182739258,0.028331270816037216,0.005843448638916016,0.0005925290924644333,100.0,1000,l2,42,liblinear,80,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.45188284518828453,0.48223350253807107,0.46443514644351463,0.47478991596638653,0.4225941422594142,0.4591871104791342,0.02095005117921786,91
1.0761377811431885,0.059203090407728705,0.005825710296630859,0.001037294377679877,100.0,1000,l2,42,liblinear,100,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 100}",0.4476987447698745,0.4619289340101523,0.4435146443514644,0.4327731092436975,0.4309623430962343,0.44337555509428456,0.011219954314626458,128
1.3051188468933106,0.10760438327341201,0.006007146835327148,0.0009519656896972669,100.0,1000,l2,42,liblinear,all,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 'all'}",0.4393305439330544,0.4467005076142132,0.4351464435146444,0.3949579831932773,0.39748953974895396,0.4227250036008286,0.021966779418413507,150
3.7458099365234374,0.07527750834965408,0.0054950714111328125,0.0008549784124213227,100.0,1000,l2,42,saga,40,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 40}",0.48535564853556484,0.4213197969543147,0.42677824267782427,0.4411764705882353,0.4769874476987448,0.4503235212909368,0.026143754962462688,107
5.451071834564209,0.1398097247621412,0.0055389404296875,0.0010439579957749086,100.0,1000,l2,42,saga,60,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 60}",0.5062761506276151,0.4467005076142132,0.4393305439330544,0.4789915966386555,0.4476987447698745,0.4637995087166826,0.025240464811148253,63
6.831943845748901,0.15875443893835403,0.005588054656982422,0.0007415334033475114,100.0,1000,l2,42,saga,80,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 80}",0.4560669456066946,0.4416243654822335,0.4393305439330544,0.4495798319327731,0.41422594142259417,0.4401655256754699,0.014263041452926176,134
8.349841928482055,0.21055759806567953,0.005736207962036133,0.000677616936095382,100.0,1000,l2,42,saga,100,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 100}",0.41422594142259417,0.43147208121827413,0.41422594142259417,0.4117647058823529,0.4351464435146444,0.421367022692092,0.009860823672820637,154
10.196801233291627,0.74358461699303,0.005922079086303711,0.0006003605358865446,100.0,1000,l2,42,saga,all,"{'model__C': 100, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__random_state': 42, 'model__solver': 'saga', 'selector__k': 'all'}",0.4309623430962343,0.4416243654822335,0.401673640167364,0.44537815126050423,0.4309623430962343,0.43012016862051405,0.0153347714453553,145
1.1836873531341552,0.3525827083902867,0.00617828369140625,0.001093161780473038,100.0,2500,l1,42,liblinear,40,"{'model__C': 100, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 40}",0.5062761506276151,0.43147208121827413,0.41422594142259417,0.4789915966386555,0.47280334728033474,0.4607538234374947,0.03338369033275355,84
1.6512964248657227,0.5151954424989861,0.006610250473022461,0.001025987240720224,100.0,2500,l1,42,liblinear,60,"{'model__C': 100, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 60}",0.5355648535564853,0.467005076142132,0.45188284518828453,0.47058823529411764,0.4435146443514644,0.4737111309064968,0.03246200397644711,35
13.273524951934814,12.092046467349384,0.007348251342773437,0.0014775449060777867,100.0,2500,l1,42,liblinear,80,"{'model__C': 100, 'model__max_iter': 2500, 'model__penalty': 'l1', 'model__random_state': 42, 'model__solver': 'liblinear', 'selector__k': 80}",0.4435146443514644,0.47715736040609136,0.4560669456066946,0.4789915966386555,0.42677824267782427,0.456501757936146,0.01992379631795233,97
